"Series","Series.Name","Season","Episode","IMDB.Ranking","Title","Star.date","Air.date","Bechdel.Wallace.Test","Director","Writer.1","Writer.2","Writer.3","Writer.4","Writer.5","Writer.6","Female.Director","Female.Writer.1","Female.Writer.2","Female.Writer.3","Female.Writer.4","Female.Writer.5","Female.Writer.6","Executive.Producer.1","Executive.Producer.2","Executive.Producer.3","Co.Executive.Producer.1","Co.Executive.Producer.2","Co.Executive.Producer.3","Producer.1","Producer.2","Producer.3","Producer.4","Co.Producer.1","Co.Producer.2","Co.Producer.3","Co.Producer.4","Co.Producer.5","Associate.Producer.1","Associate.Producer.2","Supervising.Producer.1","Supervising.Producer.2","Supervising.Producer.3","Co.Supervising.Producer.1","Co.Supervising.Producer.2","Line.Producer","Coordinating.Producer","Consulting.Producer.1","Consulting.Producer.2","Female.Executive.Producer","Female.Co.Executive.Producer","Female.Producer","Female.Co.Producer","Female.Associate.Producer","Female.Supervising.Producer","Female.Co.Supervising.Producer","Female.Line.Producer"
"DS9","Deep Space Nine",1,19,9,"Duet","Unknown","13/6/93",TRUE,"James L. Conway","Lisa Rich","Jeanne Carrigan-Fauci","Peter Allan Fields",NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,NA,NA,NA,"Peter Lauriston",NA,NA,NA,"Peter Allan Fields",NA,NA,NA,NA,"Steve Oster",NA,"Ira Steven Behr","David Livingston",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",6,25,8.6,"Timescape","46944.2","14/6/93",FALSE,"Adam Nimoy","Brannon Braga",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss",NA,NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",1,20,7.8,"In the Hands of the Prophets","Unknown","20/6/93",TRUE,"David Livingston","Robert Hewitt Wolfe",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,NA,NA,NA,"Peter Lauriston",NA,NA,NA,"Peter Allan Fields",NA,NA,NA,NA,"Steve Oster",NA,"Ira Steven Behr","David Livingston",NA,NA,NA,"Robert Della Santina",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",6,26,8.3,"Descent: Part One","46982.1","21/6/93",FALSE,"Alexander Singer","Jeri Taylor","Ronald D. Moore",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"TNG","The Next Generation",7,1,7.9,"Descent: Part Two","47025.4","20/9/93",TRUE,"Alexander Singer","Rene Echevarria",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,"David Livingston",NA,NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,1,7.8,"The Homecoming (Part 1)","Unknown","26/9/93",FALSE,"Winrich Kolbe","Jeri Taylor","Ira Steven Behr",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,2,6.7,"Liaisons","Unknown","27/9/93",FALSE,"Cliff Bole","Roger Eschbacher","Jaq Greenspon","Jeanne Carrigan-Fauchi","Lisa Rich",NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,"David Livingston",NA,NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,2,7.8,"The Circle (Part 2)","Unknown","3/10/93",TRUE,"Corey Allen","Peter Allan Fields",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,3,6.4,"Interface","47215.5","4/10/93",FALSE,"Robert Wiemer","Joe Menosky",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,3,7.9,"The Siege (Part 3)","Unknown","10/10/93",TRUE,"Winrich Kolbe","Michael Piller",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,4,7.9,"Gambit: Part One","47135.2","11/10/93",FALSE,"Peter Lauriston","Christopher Hatton","Naren Shankar",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,4,7,"Invasive Procedures","47182.1","17/10/93",TRUE,"Les Landau","John Whelpley","Robert Hewitt Wolfe",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,5,8,"Gambit: Part Two","47160.1","18/10/93",FALSE,"Alexander Singer","Naren Shankar","Ronald D. Moore",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,5,7.6,"Cardassians","47177.2","24/10/93",FALSE,"Cliff Bole","Gene Wolande","John Wright","James Crocker",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,6,7.7,"Phantasms","47225.7","25/10/93",TRUE,"Patrick Stewart","Brannon Braga",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,6,6.5,"Melora","47229.1","31/10/93",TRUE,"Winrich Kolbe","Evan Carlos Somers","Steve Baum","Michael Piller","James Crocker",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,7,6.5,"Dark Page","47254.1","1/11/93",TRUE,"Les Landau","Hilary J. Bader",NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,7,7.5,"Rules of Acquisition","Unknown","7/11/93",TRUE,"David Livingston","Hilary J. Bader","Ira Steven Behr",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,"Robert Della Santina",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,8,7.5,"Attached","47304.2","8/11/93",FALSE,"Jonathan Frakes","Nicholas Sagan",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,8,8.3,"Necessary Evil","47282.5","14/11/93",TRUE,"James L. Conway","Peter Allan Fields",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,9,6.5,"Force of Nature","47310.2","15/11/93",FALSE,"Robert Lederman","Naren Shankar",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,9,6.3,"Second Sight","47329.4","21/11/93",FALSE,"Alexander Singer","Mark Gehred-O'Connell","Ira Steven Behr","Robert Hewitt Wolfe",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,10,7.6,"Inheritance","47410.2","22/11/93",TRUE,"Robert Scheerer","Dan Koeppel","Rene Echevarria",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,10,6.6,"Sanctuary","47391.2","28/11/93",TRUE,"Les Landau","Gabe Essoe","Kelley Miles","Fredrick Rappaport",NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,11,8.8,"Parallels","47391.2","29/11/93",FALSE,"Robert Wiemer","Brannon Braga",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,11,6.7,"Rivals","Unknown","2/1/94",TRUE,"David Livingston","Jim Trombetta","Michael Piller","Joe Menosky",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,"Robert Della Santina",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DS9","Deep Space Nine",2,12,6.9,"The Alternate","47391.7","9/1/94",FALSE,"David Carson","Jim Trombetta","Bill Dial",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,12,8.6,"The Pegasus","47457.1","10/1/94",FALSE,"LeVar Burton","Ronald D. Moore",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"TNG","The Next Generation",7,13,7.2,"Homeward","47423.9","17/1/94",FALSE,"Alexander Singer","Spike Steingasser","Naren Shankar",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,13,7.5,"Armageddon Game","Unknown","30/1/94",FALSE,"Winrich Kolbe","Morgan Gendel",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,14,5.1,"Sub Rosa","Unknown","31/1/94",TRUE,"Jonathan Frakes","Jeri Taylor","Brannon Braga",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,14,8.3,"Whispers","47552.1","6/2/94",FALSE,"Les Landau","Paul Robert Coyle",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,15,8.7,"Lower Decks","47566.7","7/2/94",TRUE,"Gabrielle Beaumont","Ronald Wilkerson","Jean Louise Matthias","Rene Echevarria",NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,15,6.8,"Paradise","47573.1","13/2/94",TRUE,"Corey Allen","Jim Trombetta","James Crocker","Jeff King","Richard Manning","Hans Beimier",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,16,7.9,"Thine Own Self","47611.2","14/2/94",FALSE,"Winrich Kolbe","Christopher Hatton","Ronald D. Moore",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,16,7.4,"Shadowplay","47603.3","20/2/94",FALSE,"Robert Scheerer","Robert Hewitt Wolfe",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,17,6.1,"Masks","47615.2","21/2/94",FALSE,"Robert Wiemer","Joe Menosky",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,17,6.5,"Playing God","Unknown","27/2/94",TRUE,"David Livingston","Jim Trombetta","Michael Piller",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,"Robert Della Santina",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,18,6.8,"Eye of the Beholder","47622.1","28/2/94",TRUE,"Cliff Bole","Brannon Braga","Rene Echevarria",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,18,7.3,"Profit and Loss","Unknown","20/3/94",TRUE,"Robert Wiemer","Flip Kobler","Cindy Marcus",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,19,7.2,"Genesis","47653.2","21/3/94",TRUE,"Gates McFadden","Brannon Braga",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,19,8,"Blood Oath","Unknown","27/3/94",TRUE,"Winrich Kolbe","Andrea Moore Alton","Peter Allan Fields",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,20,6.5,"Journey's End","47751.2","28/3/94",FALSE,"Corey Allen","Ronald D. Moore",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,20,7.9,"The Maquis, Part I","Unknown","24/4/94",TRUE,"David Livingston","Rick Berman","Michael Piller","Jeri Taylor","Ira Steven Behr",NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,"Robert Della Santina",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,21,6.9,"Firstborn","47779.4","25/4/94",TRUE,"Jonathan West","Mark Kalbfeld","Rene Echevarria",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"DS9","Deep Space Nine",2,21,7.9,"The Maquis, Part II","Unknown","1/5/94",TRUE,"Corey Allen","Rick Berman","Michael Piller","Jeri Taylor","Ira Steven Behr",NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Ira Steven Behr",NA,NA,"Peter Allan Fields","Peter Lauriston",NA,NA,NA,NA,NA,NA,NA,"Steve Oster",NA,"David Livingston","James Crocker",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TNG","The Next Generation",7,22,6.6,"Bloodlines","47829.1","2/5/94",FALSE,"Les Landau","Nicholas Sagan",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Rick Berman","Michael Piller",NA,"Jeri Taylor",NA,NA,"Peter Lauriston",NA,NA,NA,"Ronald D. Moore","Wendy Neuss","Brannon Braga",NA,NA,NA,NA,NA,"David Livingston",NA,NA,NA,"Merri Howard",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
